mag,ra,dec
7.32,20.256714,10.153526
7.32,20.325312,32.047217
7.32,20.348333,-45.54548
7.32,20.434571,-14.980182
7.32,20.545113,-28.595442
7.32,20.844347,42.381991
7.32,20.8864,-31.515083
7.32,21.216011,30.809514
7.32,21.264448,19.714246
7.32,21.323465,52.324389
7.32,21.390348,65.034049
7.32,21.423422,-72.595411
7.32,21.615298,-10.174507
7.32,21.742357,-24.910556
7.32,22.062012,49.771664
7.32,22.145999,61.022418
7.32,22.18321,63.39958
7.32,22.502755,0.138305
7.32,22.692575,77.615219
7.32,22.730755,78.518257
7.32,22.853241,-59.097362
7.32,22.85936,85.046375
7.32,22.932431,41.335041
7.32,23.249721,41.142421
7.32,23.457088,63.929359
7.32,23.553404,57.407947
7.31,0.009015,-40.690474
7.31,0.106936,-18.038252
7.31,0.147845,0.692453
7.31,0.321703,73.122577
7.31,0.38421,44.52524
7.31,0.605621,44.638892
7.31,1.101604,3.274671
7.31,1.14885,9.730505
7.31,1.187479,46.629826
7.31,1.322334,-53.636366
7.31,1.690348,9.072984
7.31,1.73656,61.849801
7.31,1.909508,68.151222
7.31,1.933529,43.060935
7.31,1.979569,36.602777
7.31,1.981824,-21.132686
7.31,2.094794,-71.606702
7.31,2.181786,23.799141
7.31,2.591865,63.243249
7.31,3.014851,15.03117
7.31,3.192141,60.63512
7.31,3.319403,-65.728031
7.31,3.340782,24.5432
7.31,3.423311,31.731096
7.31,3.462539,83.528316
7.31,3.519203,39.147736
7.31,3.537605,-7.090118
7.31,4.010288,13.892212
7.31,4.768779,84.029755
7.31,4.822329,-42.413672
7.31,4.845663,-18.900069
7.31,4.94653,16.734294
7.31,5.082955,41.880424
7.31,5.09701,35.846054
7.31,5.1124,-59.877848
7.31,5.254489,-52.665281
7.31,5.294716,7.353343
7.31,5.356023,-14.555377
7.31,5.365382,39.573022
7.31,5.421973,-34.847434
7.31,5.588803,43.239352
7.31,5.707993,18.987631
7.31,5.820142,-19.399885
7.31,5.86447,19.521369
7.31,5.910181,11.485473
7.31,5.97651,-21.543895
7.31,6.248548,-71.65601
7.31,6.250469,-29.365377
7.31,6.348294,-79.066719
7.31,6.427478,-4.832297
7.31,6.430544,-38.935567
7.31,6.460643,48.776858
7.31,6.77242,50.380405
7.31,6.775792,9.204206
7.31,6.788683,18.322787
7.31,6.80439,-57.655829
7.31,7.067301,5.131974
7.31,7.069315,18.668802
7.31,7.117453,-25.780864
7.31,7.152422,19.54662
7.31,7.350469,-50.854242
7.31,7.520025,76.954637
7.31,7.769196,-51.550738
7.31,7.778858,-48.112124
7.31,7.809882,-22.009246
7.31,7.84184,-3.597717
7.31,7.84912,-59.646218
7.31,7.913703,18.100218
7.31,7.952403,-33.249903
7.31,8.357817,21.909332
7.31,8.438931,2.490043
7.31,8.478805,-60.122575
7.31,8.576579,-44.270278
7.31,8.803398,2.580119
7.31,8.807277,-2.5209
7.31,8.952098,-43.256186
7.31,9.110783,-43.491977
7.31,9.22302,5.815525
7.31,9.250486,-20.120262
7.31,9.387711,3.501387
7.31,9.433065,-56.089417
7.31,9.542321,7.063436
7.31,9.660999,3.195318
7.31,9.681086,75.430527
7.31,9.771539,-22.652554
7.31,9.914773,-86.910256
7.31,9.979143,6.114689
7.31,10.060828,-60.199824
7.31,10.084576,7.990872
7.31,10.251737,-67.285709
7.31,10.294478,-21.588863
7.31,10.33478,-39.702514
7.31,10.367616,-0.751537
7.31,10.445893,13.626424
7.31,10.590371,-5.36182
7.31,10.699909,-63.507295
7.31,10.71348,-2.183756
7.31,10.894734,-51.49921
7.31,11.109767,1.880276
7.31,11.120354,10.212233
7.31,11.181029,21.335556
7.31,11.241837,85.640133
7.31,11.305504,-48.787417
7.31,11.521823,59.70091
7.31,11.707256,-63.142372
7.31,11.820908,-6.89486
7.31,11.957198,-61.123431
7.31,12.083195,76.762235
7.31,12.125762,-45.581158
7.31,12.26386,-13.816701
7.31,12.303798,-20.840399
7.31,12.350946,25.031657
7.31,12.519365,-19.594158
7.31,12.534569,-1.772358
7.31,12.84128,-13.034672
7.31,13.096322,39.604369
7.31,13.11565,-34.121928
7.31,13.152067,3.144507
7.31,13.358964,38.880424
7.31,13.467084,-61.062508
7.31,13.471236,2.23589
7.31,13.473253,-55.779922
7.31,13.924357,69.93512
7.31,14.257328,27.734105
7.31,14.409959,-14.081462
7.31,14.455938,-14.83878
7.31,14.762215,-69.619246
7.31,15.074452,-8.046923
7.31,15.107744,3.009066
7.31,15.216965,-37.246669
7.31,15.292245,-10.500601
7.31,15.293877,69.154846
7.31,15.587807,-25.73417
7.31,15.603624,-72.839324
7.31,15.770477,6.111163
7.31,15.86682,15.235924
7.31,16.051961,-19.840713
7.31,16.611049,-77.34549
7.31,17.02041,-7.028111
7.31,17.089846,3.438611
7.31,17.32081,79.305354
7.31,17.424524,-66.390087
7.31,17.912311,-55.89843
7.31,17.987145,64.142577
7.31,18.07605,63.796244
7.31,18.077798,3.779089
7.31,18.240735,-47.95442
7.31,18.296777,40.303536
7.31,18.665683,-11.107194
7.31,18.684303,44.271102
7.31,18.841956,42.912145
7.31,18.902539,-47.263179
7.31,18.906327,-24.768989
7.31,18.908045,10.632514
7.31,19.065446,34.151247
7.31,19.52375,11.627948
7.31,19.554741,20.414145
7.31,19.577068,18.128114
7.31,19.625956,-0.129271
7.31,19.631505,1.499264
7.31,19.853927,-72.795181
7.31,20.460215,42.035418
7.31,20.484967,35.831207
7.31,20.502025,19.43014
7.31,20.587354,44.409065
7.31,20.707611,-2.326904
7.31,20.715402,49.052777
7.31,20.806052,-22.740709
7.31,20.86766,34.657632
7.31,20.887319,-36.51393
7.31,20.894781,61.775984
7.31,21.068719,2.994481
7.31,21.221273,16.919014
7.31,21.225031,-5.911505
7.31,21.27624,-0.62172
7.31,21.486638,11.952907
7.31,21.507229,-25.193279
7.31,21.794386,59.700375
7.31,22.056885,5.440668
7.31,22.066531,28.348401
7.31,22.167285,23.12587
7.31,22.183183,49.04768
7.31,22.455713,63.956307
7.31,22.773133,-75.422162
7.31,22.912285,7.257498
7.31,22.968449,21.513175
7.31,23.327958,-15.782298
7.31,23.354267,-6.192459
7.31,23.523271,59.46246
7.31,23.663556,75.751546
7.31,23.78078,-8.896932
7.31,23.963118,57.139723
7.3,0.376146,-61.034853
7.3,0.481733,57.209723
7.3,0.673787,70.708233
7.3,0.965494,52.136773
7.3,1.084412,-13.759601
7.3,1.094974,4.198544
7.3,1.175629,64.174558
7.3,1.181179,49.164388
7.3,1.214968,51.602349
7.3,1.221553,62.828869
7.3,1.307048,-23.013221
7.3,1.369858,31.706032
7.3,1.382432,7.41926
7.3,1.531536,-27.703135
7.3,1.744079,36.938343
7.3,1.988603,24.829046
7.3,1.993253,-65.448182
7.3,2.065325,-45.412904
7.3,2.115545,26.32339
7.3,2.161112,4.232759
7.3,2.211555,-2.228105
7.3,2.264324,-69.432049
7.3,2.2826,-6.578296
7.3,2.564041,-29.933237
7.3,3.002198,-41.873975
7.3,3.140322,10.795874
7.3,3.18992,38.069424
7.3,3.224301,74.296352
7.3,3.348293,68.457006
7.3,3.448253,43.655717
7.3,3.545334,-61.394056
7.3,3.619195,-29.830114
7.3,4.091978,14.286293
7.3,4.106361,14.402211
7.3,4.144097,53.360929
7.3,4.227714,-58.021922
7.3,4.238973,69.506705
7.3,4.406904,34.314752
7.3,4.446129,-6.88242
7.3,4.648894,-25.706015
7.3,5.060627,37.268547
7.3,5.111965,14.084778
7.3,5.115391,-5.165621
7.3,5.125191,55.540076
7.3,5.175841,5.314955
7.3,5.308786,21.792406
7.3,5.567306,79.852733
7.3,5.577897,-48.947597
7.3,5.582116,65.048545
7.3,5.682689,-3.843151
7.3,5.802895,-8.383634
7.3,5.916243,17.401937
7.3,5.942209,-33.434505
7.3,5.968751,59.393487
7.3,6.076016,45.58623
7.3,6.077336,46.585113
7.3,6.245555,-4.448939
7.3,6.256876,25.333697
7.3,6.327695,-26.984154
7.3,6.398229,-4.728856
7.3,6.543506,-44.220887
7.3,6.578281,38.540135
7.3,6.588099,-4.789881
7.3,6.822596,43.759112
7.3,6.85197,-47.326047
7.3,6.958716,-43.788574
7.3,6.968497,14.228691
7.3,7.058234,-55.948246
7.3,7.095025,-12.811841
7.3,7.113174,-67.01623
7.3,7.166811,-28.748177
7.3,7.212862,21.352506
7.3,7.245028,-23.489401
7.3,7.246682,52.545586
7.3,7.310027,0.278653
7.3,7.376621,62.86598
7.3,7.574215,-42.399023
7.3,7.575553,12.304702
7.3,7.683641,-47.831138
7.3,7.713955,1.609475
7.3,7.736015,14.173215
7.3,7.865732,-9.655756
7.3,7.976353,43.503925
7.3,7.990298,34.679913
7.3,8.045193,14.949319
7.3,8.1191,-36.381413
7.3,8.161044,35.702365
7.3,8.19354,16.217691
7.3,8.429451,-0.411766
7.3,8.47071,0.243944
7.3,8.703496,-32.231344
7.3,8.73446,-4.202153
7.3,8.979691,66.001362
7.3,9.042457,25.855413
7.3,9.043217,-42.70741
7.3,9.13511,14.042481
7.3,9.168825,-65.489503
7.3,9.235618,-68.917448
7.3,9.717147,-79.591618
7.3,9.768178,39.83805
7.3,9.770695,-14.58998
7.3,10.283579,47.308449
7.3,10.564013,20.304104
7.3,10.6049,-47.849883
7.3,10.781749,43.026796
7.3,11.103227,-68.781948
7.3,11.333484,-59.188056
7.3,11.429372,26.747227
7.3,11.903142,-30.907079
7.3,12.004848,-36.285368
7.3,12.19225,34.258676
7.3,12.211692,-2.472731
7.3,12.55447,-50.65054
7.3,12.586373,36.425382
7.3,12.675947,75.905842
7.3,12.708782,56.998793
7.3,13.133619,-56.384787
7.3,13.205489,17.517123
7.3,13.231376,25.698275
7.3,13.250798,4.517487
7.3,13.340475,17.580618
7.3,13.494983,-46.183614
7.3,13.580502,-50.792275
7.3,13.821072,85.747799
7.3,13.842368,-7.598614
7.3,13.951092,62.792314
7.3,14.208687,-2.972124
7.3,14.233002,45.424056
7.3,14.31918,-55.88226
7.3,14.482651,20.767742
7.3,14.92193,-46.631308
7.3,14.984814,-47.957603
7.3,15.126195,6.269261
7.3,15.304419,58.794047
7.3,15.375649,34.229426
7.3,15.400031,8.905841
7.3,15.410916,-25.666957
7.3,15.490064,80.450267
7.3,15.695944,-6.444392
7.3,15.78968,44.598781
7.3,15.820467,-52.21583
7.3,15.860576,-18.93946
7.3,15.954144,3.405346
7.3,16.140841,-77.238825
7.3,16.467013,51.59209
7.3,16.542543,40.113365
7.3,17.074349,-24.240294
7.3,17.171208,-75.376544
7.3,17.204065,-53.376114
7.3,17.53711,46.330454
7.3,17.665799,56.870287
7.3,17.680602,-49.958251
7.3,17.69534,24.572767
7.3,17.760793,-50.781873
7.3,17.875599,27.193678
7.3,17.951557,-65.113536
7.3,17.969267,-81.45341
7.3,18.03269,47.884966
7.3,18.099943,84.655893
7.3,18.367508,-22.921687
7.3,18.369481,-22.238832
7.3,19.26908,26.868573
7.3,19.346476,-38.746344
7.3,19.360863,25.574848
7.3,19.379616,30.271103
7.3,19.668202,55.907491
7.3,20.050212,28.306857
7.3,20.350613,-50.01718
7.3,20.358243,-10.144212
7.3,20.410761,55.443046
7.3,20.639912,-44.524763
7.3,20.686923,-13.500326
7.3,21.001835,48.679446
7.3,21.317162,29.743133
7.3,21.53195,5.293222
7.3,21.542349,4.873255
7.3,21.755885,26.999524
7.3,21.834826,31.847904
7.3,21.961604,10.440447
7.3,22.039707,55.946148
7.3,22.1406,-16.542979
7.3,22.266846,11.759945
7.3,22.308021,-23.331145
7.3,22.353382,-74.967577
7.3,22.407611,35.433133
7.3,22.419088,77.432349
7.3,22.546162,3.005053
7.3,22.621982,69.208629
7.3,22.891833,-39.419904
7.3,22.894017,78.901883
7.3,22.964796,-37.93503
7.3,23.043717,59.605062
7.3,23.098196,-10.437897
7.3,23.343755,-75.632795
7.3,23.442868,-6.607655
7.3,23.450351,-22.723414
7.3,23.52376,49.507923
7.3,23.630313,3.370236
7.3,23.78089,-55.809458
7.3,23.90541,3.67786
7.3,23.930225,-13.96657
7.3,4.403391,-57.070925
7.3,4.636216,-14.302201
7.3,9.205047,14.9967
7.3,16.072768,-11.372747
7.29,0.044959,82.973202
7.29,0.451924,-9.873035
7.29,0.492238,10.38722
7.29,0.560095,-26.091818
7.29,1.319702,76.796608
7.29,1.336833,-60.07425
7.29,1.467407,-20.433694
7.29,1.4976,60.251264
7.29,1.65226,-48.775513
7.29,1.709951,10.244551
7.29,1.99425,60.007722
7.29,2.255386,39.169324
7.29,2.262063,-52.206667
7.29,2.287077,1.860431
7.29,2.349968,55.40797
7.29,2.51979,-67.967872
7.29,2.727494,17.548495
7.29,2.794096,53.943269
7.29,2.868509,65.635221
7.29,3.068958,-47.856751
7.29,3.070889,21.472892
7.29,3.147898,-24.887648
7.29,3.176651,0.212505
7.29,3.202646,37.217784
7.29,3.339905,51.618359
7.29,3.417943,10.976461
7.29,3.544417,35.659294
7.29,3.552155,35.398918
7.29,3.692873,-14.299288
7.29,3.726765,-2.077839
7.29,3.834293,22.591635
7.29,4.022522,56.039799
7.29,4.052657,37.121166
7.29,4.21207,5.030873
7.29,4.601246,-45.136353
7.29,4.693391,42.11847
7.29,4.846817,16.210455
7.29,4.993511,25.93585
7.29,5.009249,36.627406
7.29,5.210028,-14.951111
7.29,5.348539,40.884854
7.29,5.394374,64.12477
7.29,5.574653,-10.500986
7.29,5.806049,-34.936482
7.29,5.807838,4.703943
7.29,5.808014,17.433494
7.29,6.133997,21.295429
7.29,6.165764,9.46776
7.29,6.285079,15.850564
7.29,6.293343,39.858446
7.29,6.359909,19.892053
7.29,6.363067,2.342442
7.29,6.535919,4.82353
7.29,6.711179,47.735542
7.29,6.719417,-28.352775
7.29,6.766417,38.970204
7.29,6.854137,15.076505
7.29,6.860081,2.650991
7.29,6.905217,-6.389249
7.29,7.011509,-20.675493
7.29,7.08312,30.362339
7.29,7.236217,-46.325905
7.29,7.267203,64.781004
7.29,7.435374,-18.12154
7.29,7.586737,-17.548183
7.29,7.669447,-45.349283
7.29,7.842108,14.841588
7.29,8.156907,24.826128
7.29,8.270161,-35.882151
7.29,8.294664,9.164713
7.29,8.358429,-20.794462
7.29,8.480513,-16.063206
7.29,8.536495,12.802779
7.29,8.620668,77.046789
7.29,8.621891,-40.69136
7.29,8.770645,27.594793
7.29,8.776759,-29.728111
7.29,8.915957,52.794636
7.29,9.032608,-8.374183
7.29,9.077693,3.541091
7.29,9.136823,11.948202
7.29,9.140347,-15.144786
7.29,9.573254,71.088027
7.29,9.766954,-59.046313
7.29,9.959365,16.459078
7.29,10.087042,50.551249
7.29,10.09696,35.002362
7.29,10.102427,-20.948707
7.29,10.271198,-16.142089
7.29,10.586434,84.399322
7.29,10.993705,-62.484178
7.29,11.000709,22.02605
7.29,11.082866,-48.197167
7.29,11.11138,56.091605
7.29,11.22806,-22.99874
7.29,11.24231,-42.853041
7.29,11.306114,-5.067302
7.29,11.56864,65.242531
7.29,11.680805,-9.917408
7.29,11.927912,67.26492
7.29,11.937575,28.858508
7.29,12.281025,-26.598463
7.29,12.75482,-3.88807
7.29,12.773038,-18.219851
7.29,12.865224,19.172212
7.29,12.89262,-43.075114
7.29,13.073357,-28.406716
7.29,13.103751,40.922516
7.29,13.373879,20.696814
7.29,13.429344,56.970493
7.29,13.575715,-38.907211
7.29,13.726745,-57.589976
7.29,13.794602,-50.125117
7.29,13.839057,21.25562
7.29,14.00561,2.67457
7.29,14.284754,-66.316053
7.29,14.297721,-63.413374
7.29,14.352154,67.802909
7.29,14.489825,-50.108609
7.29,14.648843,79.787408
7.29,14.660746,-64.713741
7.29,14.72253,53.79387
7.29,14.764724,-17.698427
7.29,15.063691,26.038738
7.29,15.327884,-24.269968
7.29,15.390572,-6.610489
7.29,15.692521,-29.299523
7.29,15.953798,-27.642561
7.29,16.130291,12.373522
7.29,16.147495,-61.80058
7.29,16.325421,-30.901869
7.29,16.379717,-62.569252
7.29,16.440292,15.094339
7.29,16.534417,3.362077
7.29,16.614344,7.107194
7.29,16.684605,36.201194
7.29,17.322583,-2.74916
7.29,17.586317,24.349372
7.29,17.608276,68.488895
7.29,17.703686,38.07064
7.29,18.080225,42.957767
7.29,18.103822,-27.492689
7.29,18.161289,50.402072
7.29,18.224806,43.331732
7.29,18.281695,49.094555
7.29,18.329849,-66.655062
7.29,18.530658,-15.18268
7.29,18.638833,-32.685816
7.29,18.644382,30.452016
7.29,18.79956,-18.228687
7.29,19.016684,-33.231662
7.29,19.159457,11.115056
7.29,19.220103,-40.741373
7.29,19.346218,72.101766
7.29,19.362274,-26.166379
7.29,19.506189,16.711134
7.29,19.526771,26.98656
7.29,19.625606,54.957842
7.29,19.643976,23.042331
7.29,19.752683,-3.0355
7.29,19.771604,79.460234
7.29,19.935491,33.074587
7.29,19.964349,38.121128
7.29,19.965129,28.874218
7.29,20.00196,32.789675
7.29,20.098934,35.672082
7.29,20.184742,32.286858
7.29,20.197406,26.895937
7.29,20.205123,16.217098
7.29,20.237805,31.997778
7.29,20.260315,7.808987
7.29,20.282364,16.76608
7.29,20.571209,19.530589
7.29,20.858594,37.989494
7.29,20.871139,-19.643598
7.29,20.929395,-44.575766
7.29,21.076624,60.256584
7.29,21.12298,-27.291596
7.29,21.227038,-6.465856
7.29,21.263609,-9.120883
7.29,21.381863,38.708512
7.29,21.501677,35.472414
7.29,21.954974,50.489479
7.29,22.106832,25.151384
7.29,22.310463,52.65604
7.29,22.331658,25.723977
7.29,22.431302,53.944624
7.29,22.435226,-5.177895
7.29,22.511238,4.331738
7.29,22.632156,29.923767
7.29,23.00241,-51.701253
7.29,23.030219,50.850077
7.29,23.17256,49.018322
7.29,23.182875,31.150835
7.29,23.576219,34.356138
7.29,23.594963,-15.299067
7.29,23.661545,-22.533393
7.28,0.713907,64.29128
7.28,0.856919,32.657075
7.28,0.874493,21.409939
7.28,1.003686,47.318486
7.28,1.067265,-40.530594
7.28,1.297455,-67.110484
7.28,1.406556,36.88348
7.28,1.581005,12.558633
7.28,1.637819,-47.934828
7.28,1.952288,-31.084421
7.28,2.0376,-49.409214
7.28,2.04957,-53.036047
7.28,2.059774,-9.460813
7.28,2.324636,2.820352
7.28,2.430539,37.013676
7.28,2.465212,73.71264
7.28,2.6172,42.062633
7.28,2.934491,6.174965
7.28,2.950345,-63.034937
7.28,3.172386,45.940414
7.28,3.225286,78.190898
7.28,3.258164,-18.17488
7.28,3.490461,-19.55437
7.28,3.49774,49.213437
7.28,3.504917,52.894812
7.28,3.619728,25.991096
7.28,3.647268,-8.506992
7.28,3.669267,-1.896759
7.28,3.810982,51.375976
7.28,4.067287,-4.600519
7.28,4.198345,63.040879
7.28,4.228862,39.680293
7.28,4.848096,37.760497
7.28,5.024544,44.398047
7.28,5.167032,75.681838
7.28,5.206433,67.67937
7.28,5.304276,28.780018
7.28,5.427517,-13.132306
7.28,5.434497,-10.757746
7.28,5.708354,10.538458
7.28,5.818591,25.650581
7.28,5.82022,21.136037
7.28,5.891911,-16.265007
7.28,6.16098,-41.980413
7.28,6.202077,-26.049896
7.28,6.216435,-28.463624
7.28,6.228049,-66.680042
7.28,6.318877,-1.366959
7.28,6.333047,28.426764
7.28,6.52946,6.785463
7.28,6.537544,-7.408005
7.28,6.545194,3.814517
7.28,6.631402,2.269419
7.28,6.667247,19.657769
7.28,6.710438,-3.835742
7.28,6.718347,-29.23733
7.28,6.75405,13.335932
7.28,6.806035,41.302322
7.28,6.87004,-5.645398
7.28,6.983328,-47.023345
7.28,7.032536,-17.644326
7.28,7.038453,12.58173
7.28,7.067398,51.285912
7.28,7.155264,30.147685
7.28,7.246742,-15.476075
7.28,7.287669,26.363702
7.28,7.402484,21.457753
7.28,7.478081,-21.804668
7.28,7.52042,2.170282
7.28,7.549744,-6.866162
7.28,7.614107,-45.431332
7.28,7.667738,-82.581549
7.28,7.714442,-71.541919
7.28,7.827444,-55.078959
7.28,7.965025,-20.42869
7.28,7.980654,-47.682921
7.28,8.025708,41.387119
7.28,8.029029,-8.593153
7.28,8.083585,10.500001
7.28,8.197061,13.445603
7.28,8.249872,16.07864
7.28,8.255678,60.017109
7.28,8.354327,-8.057861
7.28,8.365884,14.768134
7.28,8.495261,-67.139795
7.28,8.551296,67.29288
7.28,8.612694,-52.516401
7.28,8.65525,-39.799335
7.28,8.717234,60.930085
7.28,9.011685,-38.419483
7.28,9.066255,-36.73896
7.28,9.246222,-35.961957
7.28,9.273828,-19.458929
7.28,9.416663,-17.218724
7.28,9.587255,60.891814
7.28,9.783925,7.090988
7.28,10.401768,-4.92737
7.28,10.52555,46.874204
7.28,10.733524,46.206651
7.28,10.944562,-50.607775
7.28,11.017698,0.047039
7.28,11.040756,-21.411173
7.28,11.102612,7.139752
7.28,11.266711,-47.305784
7.28,11.63914,-33.605664
7.28,11.702037,4.747342
7.28,11.833259,-40.276329
7.28,12.104569,-22.796268
7.28,12.212676,51.939964
7.28,12.254344,47.115501
7.28,12.280579,56.281466
7.28,12.332037,5.671641
7.28,12.496341,14.650189
7.28,12.567618,46.747684
7.28,12.571298,80.250558
7.28,12.596481,39.683691
7.28,12.598082,45.780973
7.28,12.926487,56.196574
7.28,13.258939,3.048993
7.28,13.260108,28.741981
7.28,13.264992,-12.350139
7.28,13.356239,14.148903
7.28,13.712133,-43.185693
7.28,13.731076,-45.437329
7.28,13.957803,-57.711113
7.28,14.120513,-16.190467
7.28,14.1625,31.25655
7.28,14.229497,-36.621087
7.28,14.295356,-76.088295
7.28,14.45839,14.754262
7.28,14.521711,-47.072149
7.28,14.938841,-16.800743
7.28,14.951233,5.430781
7.28,15.141751,-66.475845
7.28,15.294563,-0.984875
7.28,15.294781,-5.202416
7.28,15.545282,-57.407773
7.28,15.607417,-44.010401
7.28,15.644121,55.899093
7.28,15.648496,57.461776
7.28,15.73254,-16.869211
7.28,15.821321,56.236367
7.28,16.07817,-1.160148
7.28,16.237935,-10.414497
7.28,16.300332,6.078566
7.28,16.317403,-49.406355
7.28,16.338099,-74.305922
7.28,16.462893,-81.961382
7.28,16.533619,-9.69605
7.28,16.625047,43.564735
7.28,16.662029,-50.212781
7.28,16.826383,-21.852334
7.28,16.834467,26.209148
7.28,16.92717,-39.504977
7.28,17.018349,-42.071767
7.28,17.025313,58.556315
7.28,17.119066,9.008937
7.28,17.159623,33.355855
7.28,17.386028,-25.09753
7.28,17.56921,60.089374
7.28,17.601168,11.312598
7.28,17.613946,10.574532
7.28,17.639938,-74.91153
7.28,17.800037,9.782072
7.28,17.947457,-39.932733
7.28,18.208139,-39.342306
7.28,18.261791,-3.357638
7.28,18.373278,-1.202318
7.28,18.640703,-23.102974
7.28,18.672504,33.684512
7.28,18.720691,19.466468
7.28,18.743146,64.810068
7.28,18.779543,-14.465382
7.28,18.844455,39.340167
7.28,18.857454,39.320587
7.28,18.914545,31.147181
7.28,18.935733,-29.476654
7.28,18.951421,32.000807
7.28,19.109336,6.890453
7.28,19.521266,-25.73706
7.28,19.523501,-21.040095
7.28,19.728572,-44.133693
7.28,19.818686,-61.815013
7.28,19.948469,8.447508
7.28,19.949591,75.713795
7.28,20.064494,23.340686
7.28,20.085778,-63.061572
7.28,20.124038,36.567764
7.28,20.173738,-19.383463
7.28,20.245992,47.440604
7.28,20.299076,-8.06611
7.28,20.519982,11.259308
7.28,20.571142,43.361022
7.28,20.58183,-41.986959
7.28,20.608476,-45.557873
7.28,20.623055,42.991182
7.28,20.63592,-30.977979
7.28,20.794081,6.976019
7.28,20.900306,-24.280572
7.28,20.940346,14.816268
7.28,21.002986,19.961382
7.28,21.01779,1.034934
7.28,21.208082,33.239346
7.28,21.396315,1.681092
7.28,21.452935,6.911305
7.28,21.569617,63.751154
7.28,21.597913,23.964816
7.28,21.632313,-17.209682
7.28,21.686158,47.545181
7.28,21.960924,20.302374
7.28,22.085391,51.70029
7.28,22.326225,-16.704357
7.28,22.349345,66.965157
7.28,22.376194,6.473289
7.28,22.414254,8.73662
7.28,22.491772,70.435758
7.28,22.667417,-19.197928
7.28,23.023571,-14.271924
7.28,23.126437,80.569425
7.28,23.255364,-24.851811
7.28,23.264615,-13.183932
7.28,23.304244,27.60032
7.28,23.32817,23.825259
7.28,23.370563,23.5517
7.28,23.47036,-56.4366
7.28,23.583069,31.835479
7.28,23.776026,64.301259
7.28,23.883317,11.924287
7.28,23.925741,59.415522
7.28,23.996137,-50.999255
7.28,3.538766,38.063034
7.27,0.135998,31.378998
7.27,0.157788,1.244035
7.27,0.30575,-49.905614
7.27,0.308498,26.140293
7.27,0.411795,-53.983998
7.27,0.504545,64.748976
7.27,0.559004,-38.113396
7.27,0.593135,53.488911
7.27,0.766453,-16.652551
7.27,0.885491,30.349217
7.27,1.38836,45.332891
7.27,1.455695,29.770965
7.27,1.625721,-38.134828
7.27,1.668617,-0.242304
7.27,1.73725,54.886433
7.27,1.850715,47.419539
7.27,1.852581,38.023946
7.27,2.076497,-65.136798
7.27,2.138744,8.850095
7.27,2.151322,-22.990044
7.27,2.233987,26.626949
7.27,2.404605,39.828781
7.27,2.474529,53.068442
7.27,2.488156,38.225228
7.27,2.691714,-15.100702
7.27,2.718709,-6.642478
7.27,2.952676,-21.247569
7.27,2.97934,13.604442
7.27,3.088623,41.120849
7.27,3.132541,-30.313778
7.27,3.215112,-47.155232
7.27,3.321979,39.055476
7.27,3.32914,1.198982
7.27,3.443,63.195146
7.27,3.465493,47.735932
7.27,3.535952,42.749323
7.27,3.653667,21.843252
7.27,3.978896,68.023866
7.27,3.994882,1.794814
7.27,4.374461,-0.551867
7.27,4.376093,32.467923
7.27,4.508205,-43.410612
7.27,4.647922,-8.224848
7.27,4.847047,-0.094968
7.27,4.860902,-10.290335
7.27,5.391846,18.600691
7.27,5.39215,16.040494
7.27,5.782972,-16.646247
7.27,5.790944,-15.252217
7.27,5.915048,-9.181064
7.27,5.930622,36.936617
7.27,5.996778,-6.597371
7.27,6.034817,38.720189
7.27,6.066151,2.864359
7.27,6.194669,-10.250761
7.27,6.238429,14.493594
7.27,6.720652,-21.86238
7.27,6.752782,30.825935
7.27,6.959937,-35.466488
7.27,7.0078,-22.645039
7.27,7.21471,-43.885192
7.27,7.403426,-22.362514
7.27,7.469893,45.990613
7.27,7.509298,48.879409
7.27,7.559325,-6.226986
7.27,7.576733,48.191401
7.27,7.649154,-20.269697
7.27,7.654947,20.148537
7.27,7.731526,15.257674
7.27,7.779454,-46.801665
7.27,7.825153,-39.001185
7.27,7.985479,-38.050953
7.27,8.008047,-4.879848
7.27,8.02508,23.912731
7.27,8.039814,-51.440682
7.27,8.104351,-40.099649
7.27,8.133889,-13.508098
7.27,8.263483,2.80138
7.27,8.301397,-60.313899
7.27,8.344722,25.336262
7.27,8.543646,5.717607
7.27,8.570245,-42.102526
7.27,8.816763,38.345249
7.27,8.820929,-15.564735
7.27,9.082596,-10.121888
7.27,9.091814,-50.286858
7.27,9.219082,-53.504805
7.27,9.248072,-8.757943
7.27,9.254864,67.138751
7.27,9.333627,-46.95041
7.27,9.355072,-42.824507
7.27,9.472474,-49.654828
7.27,9.518386,3.079798
7.27,9.671362,-30.921739
7.27,9.794525,-28.379791
7.27,9.975163,-13.941622
7.27,10.07161,-28.378778
7.27,10.151852,-43.695131
7.27,10.563134,23.350658
7.27,10.664623,-33.612796
7.27,10.668769,46.840767
7.27,10.759134,-25.026078
7.27,10.923758,-54.079608
7.27,11.00057,-3.471319
7.27,11.064775,-33.444521
7.27,11.220138,-26.46507
7.27,11.462439,37.938192
7.27,11.555483,3.362497
7.27,11.594675,17.874863
7.27,11.672356,-69.671744
7.27,12.112337,57.600559
7.27,12.30767,8.064974
7.27,12.982545,-29.998508
7.27,13.2534,84.752145
7.27,13.328918,-11.67298
7.27,13.818605,79.92139
7.27,13.910645,-55.738321
